date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2015-10-12,112.73,112.75,111.44,111.6,30467204.0,0.0,1.0,108.4475765904,108.46681682398,107.20658152429,107.36050339296,30467204.0
2015-10-13,110.82,112.45,110.68,111.79,33049256.0,0.0,1.0,106.61013428322,108.17821332023,106.47545264814,107.543285612,33049256.0
2015-10-14,111.29,111.52,109.56,110.21,44462449.0,0.0,1.0,107.06227977242,107.28354245863,105.39799956749,106.02330715894,44462449.0
2015-10-15,110.93,112.1,110.49,111.86,37673452.0,0.0,1.0,106.71595556793,107.84150923253,106.2926704291,107.61062642954,37673452.0
2015-10-16,111.78,112.0,110.53,111.04,39232609.0,0.0,1.0,107.5336654952,107.74530806462,106.33115089627,106.82177685263,39232609.0
2015-10-19,110.8,111.75,110.11,111.73,29759153.0,0.0,1.0,106.59089404964,107.50480514483,105.92710599103,107.48556491125,29759153.0
2015-10-20,111.34,114.17,110.82,113.77,48967763.0,0.0,1.0,107.11038035638,109.83287340837,106.61013428322,109.44806873671,48967763.0
2015-10-21,114.0,115.58,113.7,113.76,42326974.0,0.0,1.0,109.66933142291,111.18930987597,109.38072791917,109.43844861992,42326974.0
2015-10-22,114.33,115.5,114.1,115.5,41654089.0,0.0,1.0,109.98679527703,111.11234894164,109.76553259083,111.11234894164,41654089.0
2015-10-23,116.7,119.228,116.33,119.08,59366914.0,0.0,1.0,112.26676295661,114.6987284815,111.91081863533,114.55635075299,59366914.0
2015-10-26,118.08,118.13,114.92,115.28,66333781.0,0.0,1.0,113.59433907384,113.6424396578,110.55438216773,110.90070637222,66333781.0
2015-10-27,115.4,116.54,113.99,114.55,69884400.0,0.0,1.0,111.01614777372,112.11284108795,109.65971130612,110.19843784645,69884400.0
2015-10-28,116.93,119.3,116.06,119.27,85551352.0,0.0,1.0,112.48802564282,114.7679933224,111.65107548196,114.73913297203,85551352.0
2015-10-29,118.7,120.69,118.27,120.53,51227334.0,0.0,1.0,114.19078631491,116.10518955642,113.77712129288,115.95126768775,51227334.0
2015-10-30,120.99,121.22,119.45,119.5,49365254.0,0.0,1.0,116.39379306016,116.61505574636,114.91229507427,114.96039565823,49365254.0
2015-11-02,119.87,121.36,119.61,121.18,32203267.0,0.0,1.0,115.31633997951,116.74973738145,115.06621694294,116.5765752792,32203267.0
2015-11-03,120.79,123.49,120.7,122.57,45518976.0,0.0,1.0,116.20139072433,118.79882225803,116.11480967321,117.91377151321,45518976.0
2015-11-04,123.13,123.82,121.62,122.0,44886050.0,0.0,1.0,118.45249805354,119.11628611215,116.99986041802,117.3654248561,44886050.0
2015-11-05,121.85,122.69,120.18,120.92,39552680.0,0.52,1.0,117.72521658764,118.53678147836,116.111748293,116.82669831578,39552680.0
2015-11-06,121.11,121.81,120.62,121.06,33042283.0,0.0,1.0,117.01026656487,117.68657064046,116.53685371195,116.9619591309,33042283.0
2015-11-09,120.96,121.81,120.05,120.57,33871405.0,0.0,1.0,116.86534426295,117.68657064046,115.98614896468,116.48854627798,33871405.0
2015-11-10,116.9,118.07,116.061,116.77,59127931.0,0.0,1.0,112.9427806245,114.07317457942,112.13218188246,112.81718129617,59127931.0
2015-11-11,116.37,117.42,115.21,116.11,45217971.0,0.0,1.0,112.4307218244,113.4451779378,111.30998935627,112.17952316775,45217971.0
2015-11-12,116.26,116.82,115.65,115.72,32525579.0,0.0,1.0,112.32444546967,112.86548873014,111.73509477522,111.80272518278,32525579.0
2015-11-13,115.2,115.57,112.27,112.34,45812403.0,0.0,1.0,111.30032786948,111.65780288087,108.46951223877,108.53714264633,45812403.0
2015-11-16,111.38,114.24,111.0,114.175,38106701.0,0.0,1.0,107.60963991409,110.37282513723,107.24250341591,110.31002547307,38106701.0
2015-11-17,114.92,115.05,113.32,113.69,27583101.0,0.0,1.0,111.02980623924,111.15540556757,109.48396835217,109.84144336355,27583101.0
2015-11-18,115.76,117.49,115.5,117.29,46674697.0,0.0,1.0,111.84137112996,113.51280834536,111.59017247331,113.31957860947,46674697.0
2015-11-19,117.64,119.75,116.76,118.78,43295820.0,0.0,1.0,113.65773064727,115.69630436085,112.80751980938,114.75914014181,43295820.0
2015-11-20,119.2,119.92,118.85,119.3,34287096.0,0.0,1.0,115.16492258717,115.86054963635,114.82677054937,115.26153745511,34287096.0
2015-11-23,119.27,119.73,117.34,117.75,32482528.0,0.0,1.0,115.23255299473,115.67698138726,113.36788604344,113.76400700201,32482528.0
2015-11-24,117.33,119.35,117.12,118.88,42803172.0,0.0,1.0,113.35822455665,115.30984488908,113.15533333397,114.85575500976,42803172.0
2015-11-25,119.21,119.23,117.92,118.03,21388308.0,0.0,1.0,115.17458407396,115.19390704755,113.92825227751,114.03452863225,21388308.0
2015-11-27,118.29,118.41,117.6,117.81,13046445.0,0.0,1.0,114.2857272889,114.40166513043,113.61908470009,113.82197592277,13046445.0
2015-11-30,117.99,119.41,117.75,118.3,39180322.0,0.0,1.0,113.99588268507,115.36781380985,113.76400700201,114.29538877569,39180322.0
2015-12-01,118.75,118.81,116.86,117.34,34852374.0,0.0,1.0,114.73015568143,114.7881246022,112.90413467732,113.36788604344,34852374.0
2015-12-02,117.05,118.11,116.08,116.28,33386563.0,0.0,1.0,113.08770292641,114.1118205266,112.15053870737,112.34376844326,33386563.0
2015-12-03,116.55,116.79,114.22,115.2,41569509.0,0.0,1.0,112.6046285867,112.83650426976,110.35350216365,111.30032786948,41569509.0
2015-12-04,115.29,119.25,115.11,119.03,57776977.0,0.0,1.0,111.38728125063,115.21323002114,111.21337448833,115.00067731167,57776977.0
2015-12-07,118.98,119.86,117.81,118.28,32084249.0,0.0,1.0,114.9523698777,115.80258071559,113.82197592277,114.2760658021,32084249.0
2015-12-08,117.52,118.6,116.86,118.23,34309450.0,0.0,1.0,113.54179280574,114.58523337952,112.90413467732,114.22775836813,34309450.0
2015-12-09,117.64,117.69,115.08,115.62,46361357.0,0.0,1.0,113.65773064727,113.70603808124,111.18439002795,111.70611031484,46361357.0
2015-12-10,116.04,116.94,115.51,116.17,29212727.0,0.0,1.0,112.1118927602,112.98142657168,111.5998339601,112.23749208852,29212727.0
2015-12-11,115.19,115.39,112.851,113.18,46886161.0,0.0,1.0,111.29066638269,111.48389611857,109.03084462152,109.34870753705,46886161.0
2015-12-14,112.18,112.68,109.79,112.48,65003609.0,0.0,1.0,108.38255885762,108.86563319734,106.0734635138,108.67240346145,65003609.0
2015-12-15,111.94,112.8,110.35,110.49,53323105.0,0.0,1.0,108.15068317456,108.98157103887,106.61450677428,106.7497675894,53323105.0
2015-12-16,111.07,111.99,108.8,111.34,56238467.0,0.0,1.0,107.31013382346,108.19899060853,105.11697632118,107.57099396691,56238467.0
2015-12-17,112.02,112.25,108.98,108.98,44772827.0,0.0,1.0,108.22797506892,108.45018926518,105.29088308347,105.29088308347,44772827.0
2015-12-18,108.91,109.52,105.81,106.03,96453327.0,0.0,1.0,105.22325267591,105.81260337036,102.2281917697,102.44074447918,96453327.0
2015-12-21,107.28,107.37,105.57,107.33,47590610.0,0.0,1.0,103.64843032845,103.7353837096,101.99631608664,103.69673776242,47590610.0
2015-12-22,107.4,107.72,106.451,107.23,32789367.0,0.0,1.0,103.76436816998,104.0735357474,102.84749307321,103.60012289448,32789367.0
2015-12-23,107.27,108.85,107.2,108.61,32657354.0,0.0,1.0,103.63876884166,105.16528375515,103.5711384341,104.93340807209,32657354.0
2015-12-24,109.0,109.0,107.95,108.03,13596680.0,0.0,1.0,105.31020605706,105.31020605706,104.29574994367,104.37304183802,13596680.0
2015-12-28,107.59,107.69,106.1807,106.82,26704210.0,0.0,1.0,103.94793641907,104.04455128702,102.58634308516,103.20400193592,26704210.0
2015-12-29,106.96,109.43,106.86,108.74,30931243.0,0.0,1.0,103.33926275104,105.72564998921,103.2426478831,105.05900740041,30931243.0
2015-12-30,108.58,108.7,107.18,107.32,25213777.0,0.0,1.0,104.9044236117,105.02036145323,103.55181546051,103.68707627563,25213777.0
2015-12-31,107.01,107.03,104.82,105.26,40912316.0,0.0,1.0,103.38757018501,103.4068931586,101.27170457707,101.69680999602,40912316.0
2016-01-04,102.61,105.368,102.0,105.35,67649387.0,0.0,1.0,99.13651599555,101.8011540534,98.547165301102,101.78376337717,67649387.0
2016-01-05,105.75,105.85,102.41,102.71,55790992.0,0.0,1.0,102.17022284894,102.26683771688,98.943286259665,99.233130863492,55790992.0
2016-01-06,100.56,102.37,99.87,100.7,68457388.0,0.0,1.0,97.155911202734,98.904640312489,96.489268613932,97.291172017853,68457388.0
2016-01-07,98.68,100.13,96.43,96.45,81094428.0,0.0,1.0,95.339551685419,96.740467270582,93.165717156719,93.185040130307,81094428.0
2016-01-08,98.55,99.11,96.76,96.96,70798016.0,0.0,1.0,95.213952357094,95.754995617571,93.484546220928,93.677775956812,70798016.0
2016-01-11,98.97,99.06,97.34,98.53,49739377.0,0.0,1.0,95.619734802452,95.7066881836,94.044912454993,95.194629383506,49739377.0
2016-01-12,100.55,100.69,98.8399,99.96,49154227.0,0.0,1.0,97.14624971594,97.281510531059,95.494038859259,96.57622199508,49154227.0
2016-01-13,100.32,101.19,97.3,97.39,62439631.0,0.0,1.0,96.924035519672,97.76458487077,94.006266507816,94.093219888964,62439631.0
2016-01-14,97.96,100.48,95.74,99.52,63170127.0,0.0,1.0,94.643924636235,97.07861930838,92.499074567917,96.151116576134,63170127.0
2016-01-15,96.2,97.71,95.36,97.13,79833891.0,0.0,1.0,92.943502960451,94.402387466379,92.131938069736,93.842021232314,79833891.0
2016-01-19,98.41,98.65,95.5,96.66,53087747.0,0.0,1.0,95.078691541975,95.310567225037,92.267198884856,93.387931352986,53087747.0
2016-01-20,95.1,98.1897,93.42,96.79,72334416.0,0.0,1.0,91.880739413086,94.865848987898,90.257609631657,93.513530681311,72334416.0
2016-01-21,97.06,97.88,94.94,96.3,52161463.0,0.0,1.0,93.774390824755,94.566632741881,91.726155624379,93.040117828394,52161463.0
2016-01-22,98.63,101.46,98.37,101.42,65800467.0,0.0,1.0,95.291244251448,98.025445014214,95.040045594798,97.986799067037,65800467.0
2016-01-25,101.52,101.53,99.21,99.44,51794525.0,0.0,1.0,98.083413934979,98.093075421774,95.851610485513,96.07382468178,51794525.0
2016-01-26,99.93,100.88,98.07,99.99,75077002.0,0.0,1.0,96.547237534698,97.465078780149,94.750200990972,96.605206455463,75077002.0
2016-01-27,96.04,96.6289,93.34,93.42,133369674.0,0.0,1.0,92.788919171744,93.357884129056,90.180317737303,90.257609631657,133369674.0
2016-01-28,93.79,94.52,92.39,94.09,55678825.0,0.0,1.0,90.615084643043,91.320373179021,89.262476491851,90.90492924687,55678825.0
2016-01-29,94.79,97.34,94.35,97.34,64416504.0,0.0,1.0,91.581233322465,94.044912454993,91.15612790352,94.044912454993,64416504.0
2016-02-01,96.47,96.71,95.4,96.43,40943541.0,0.0,1.0,93.204363103895,93.436238786957,92.170584016913,93.165717156719,40943541.0
2016-02-02,95.42,96.04,94.28,94.48,37357215.0,0.0,1.0,92.189906990502,92.788919171744,91.08849749596,91.281727231844,37357215.0
2016-02-03,95.0,96.84,94.08,96.35,45964294.0,0.0,1.0,91.784124545144,93.561838115282,90.895267760075,93.088425262365,45964294.0
2016-02-04,95.86,97.33,95.19,96.6,46471652.0,0.52,1.0,93.113561130492,94.54144486575,92.462756979048,93.83235974552,46471652.0
2016-02-05,96.52,96.92,93.69,94.02,46418064.0,0.0,1.0,93.754651787139,94.143191579046,91.005732759397,91.32627808772,46418064.0
2016-02-08,93.13,95.7,93.04,95.01,54021375.0,0.0,1.0,90.461777050728,92.95814521373,90.374355597549,92.28791407269,54021375.0
2016-02-09,94.29,95.94,93.93,94.99,44331195.0,0.0,1.0,91.588542447258,93.191269088874,91.238856634541,92.268487083095,44331195.0
2016-02-10,95.92,96.35,94.1,94.27,42343601.0,0.0,1.0,93.171842099278,93.589522375578,91.403986046102,91.569115457662,42343601.0
2016-02-11,93.79,94.72,92.59,93.7,50074711.0,0.0,1.0,91.102867707374,92.006222723558,89.937248331653,91.015446254195,50074711.0
2016-02-12,94.19,94.5,93.01,93.99,40351381.0,0.0,1.0,91.491407499281,91.792525838009,90.345215113156,91.297137603327,40351381.0
2016-02-16,95.02,96.85,94.61,96.64,49057916.0,0.0,1.0,92.297627567488,94.075197115462,91.899374280783,93.871213724711,49057916.0
2016-02-17,96.67,98.21,96.15,98.12,44863243.0,0.0,1.0,93.900354209104,95.396232407945,93.395252479625,95.308810954766,44863243.0
2016-02-18,98.84,98.89,96.091,96.26,39020983.0,0.0,1.0,96.008182580199,96.056750054187,93.337942860319,93.502100922399,39020983.0
2016-02-19,96.0,96.7599,95.8,96.04,35374173.0,0.0,1.0,93.24955005766,93.987678527335,93.055280161706,93.28840403685,35374173.0
2016-02-22,96.31,96.9,95.92,96.88,34280758.0,0.0,1.0,93.550668396388,94.12376458945,93.171842099278,94.104337599855,34280758.0
2016-02-23,96.4,96.5,94.55,94.69,31942633.0,0.0,1.0,93.638089849567,93.735224797543,91.841093311997,91.977082239165,31942633.0
2016-02-24,93.98,96.38,93.32,96.1,36255745.0,0.0,1.0,91.28742410853,93.618662859971,90.646333451883,93.346685005636,36255745.0
2016-02-25,96.05,96.76,95.25,96.76,27582659.0,0.0,1.0,93.298117531648,93.987775662283,92.521037947834,93.987775662283,27582659.0
2016-02-26,97.2,98.0237,96.58,96.91,28991131.0,0.0,1.0,94.41516943338,95.215269999865,93.812932755925,94.133478084248,28991131.0
2016-02-29,96.86,98.23,96.65,96.69,35216277.0,0.0,1.0,94.08491061026,95.415659397541,93.880927219508,93.919781198699,35216277.0
2016-03-01,97.65,100.77,97.42,100.53,50407147.0,0.0,1.0,94.852276699276,97.88288707615,94.628866318929,97.649763201006,50407147.0
2016-03-02,100.51,100.89,99.64,100.75,33169560.0,0.0,1.0,97.63033621141,97.999449013722,96.785262164013,97.863460086554,33169560.0
2016-03-03,100.58,101.7099,100.45,101.5,36955742.0,0.0,1.0,97.698330674994,98.795858452183,97.572055242624,98.59197219638,36955742.0
2016-03-04,102.37,103.75,101.37,103.01,46055100.0,0.0,1.0,99.437046243777,100.77750852586,98.46569676401,100.05870991083,46055100.0
2016-03-07,102.39,102.83,100.96,101.87,35915810.0,0.0,1.0,99.456473233373,99.88386700447,98.067443477305,98.951371503894,35915810.0
2016-03-08,100.78,101.76,100.4,101.03,31182194.0,0.0,1.0,97.892600570947,98.844523061119,97.523487768636,98.135437940889,31182194.0
2016-03-09,101.31,101.58,100.27,101.12,27201683.0,0.0,1.0,98.407415795224,98.669680154761,97.397212336266,98.222859394068,27201683.0
2016-03-10,101.41,102.24,100.15,101.17,33513577.0,0.0,1.0,98.504550743201,99.310770811408,97.280650398694,98.271426868057,33513577.0
2016-03-11,102.24,102.28,101.5,102.26,27408237.0,0.0,1.0,99.310770811408,99.349624790598,98.59197219638,99.330197801003,27408237.0
2016-03-14,101.91,102.91,101.78,102.52,25076062.0,0.0,1.0,98.990225483084,99.961574962852,98.863950050715,99.582748665742,25076062.0
2016-03-15,103.96,105.18,103.85,104.58,40067734.0,0.0,1.0,100.98149191661,102.16653828192,100.87464347383,101.58372859406,40067734.0
2016-03-16,104.61,106.31,104.59,105.97,38303493.0,0.0,1.0,101.61286907846,103.26416319406,101.59344208886,102.93390437094,38303493.0
2016-03-17,105.52,106.47,104.96,105.8,34420705.0,0.0,1.0,102.49679710504,103.41957911082,101.95284139637,102.76877495938,34420705.0
2016-03-18,106.34,106.5,105.19,105.92,44205171.0,0.0,1.0,103.29330367845,103.44871959522,102.17625177672,102.88533689695,44205171.0
2016-03-21,105.93,107.65,105.1401,105.91,35502678.0,0.0,1.0,102.89505039175,104.56577149695,102.12778143768,102.87562340215,35502678.0
2016-03-22,105.25,107.29,105.21,106.72,32444375.0,0.0,1.0,102.23453274551,104.21608568423,102.19567876632,103.66241648077,32444375.0
2016-03-23,106.48,107.07,105.9,106.13,25703495.0,0.0,1.0,103.42929260562,104.00238879868,102.86590990736,103.0893202877,25703495.0
2016-03-24,105.47,106.25,104.89,105.67,26132955.0,0.0,1.0,102.44822963106,103.20588222527,101.88484693279,102.64249952701,26132955.0
2016-03-28,106.0,106.19,105.06,105.19,19411372.0,0.0,1.0,102.96304485533,103.14760125649,102.04997634435,102.17625177672,19411372.0
2016-03-29,104.89,107.79,104.88,107.68,31190083.0,0.0,1.0,101.88484693279,104.70176042412,101.87513343799,104.59491198134,31190083.0
2016-03-30,108.65,110.42,108.6,109.56,45601149.0,0.0,1.0,105.53712097672,107.2564095559,105.48855350273,106.4210490033,45601149.0
2016-03-31,109.72,109.9,108.88,108.99,25888449.0,0.0,1.0,106.57646492007,106.75130782643,105.76053135706,105.86737979984,25888449.0
2016-04-01,108.78,110.0,108.2,109.99,25873950.0,0.0,1.0,105.66339640909,106.8484427744,105.10001371082,106.8387292796,25873950.0
2016-04-04,110.42,112.19,110.27,111.12,37356204.0,0.0,1.0,107.2564095559,108.97569813509,107.11070713394,107.93635419174,37356204.0
2016-04-05,109.51,110.73,109.42,109.81,26578652.0,0.0,1.0,106.37248152932,107.55752789463,106.28506007614,106.66388637325,26578652.0
2016-04-06,110.23,110.98,109.2,110.96,26404077.0,0.0,1.0,107.07185315475,107.80036526457,106.07136319059,107.78093827498,26404077.0
2016-04-07,109.95,110.42,108.121,108.54,31801870.0,0.0,1.0,106.79987530041,107.2564095559,105.02327710192,105.43027253394,31801870.0
2016-04-08,108.91,109.77,108.17,108.66,23581740.0,0.0,1.0,105.78967184146,106.62503239406,105.07087322643,105.54683447151,23581740.0
2016-04-11,108.97,110.61,108.83,109.02,29407518.0,0.0,1.0,105.84795281024,107.44096595706,105.71196388307,105.89652028423,29407518.0
2016-04-12,109.34,110.5,108.66,110.44,27232325.0,0.0,1.0,106.20735211776,107.33411751429,105.54683447151,107.2758365455,27232325.0
2016-04-13,110.8,112.34,110.8,112.04,33257316.0,0.0,1.0,107.62552235822,109.12140055706,107.62552235822,108.82999571313,33257316.0
2016-04-14,111.62,112.39,111.33,112.1,25473923.0,0.0,1.0,108.42202893162,109.16996803105,108.14033758249,108.88827668191,25473923.0
2016-04-15,112.11,112.3,109.73,109.85,46938969.0,0.0,1.0,108.89799017671,109.08254657787,106.58617841486,106.70274035244,46938969.0
2016-04-18,108.89,108.95,106.94,107.48,60821461.0,0.0,1.0,105.77024485186,105.82852582065,103.87611336631,104.40064208539,60821461.0
2016-04-19,107.88,108.0,106.23,106.91,32384879.0,0.0,1.0,104.7891818773,104.90574381487,103.18645523568,103.84697288192,32384879.0
2016-04-20,106.64,108.09,106.06,107.13,30611030.0,0.0,1.0,103.58470852238,104.99316526805,103.02132582412,104.06066976747,30611030.0
2016-04-21,106.93,106.93,105.52,105.97,31552525.0,0.0,1.0,103.86639987152,103.86639987152,102.49679710504,102.93390437094,31552525.0
2016-04-22,105.01,106.48,104.62,105.68,33683121.0,0.0,1.0,102.00140887036,103.42929260562,101.62258257325,102.65221302181,33683121.0
2016-04-25,105.0,105.65,104.51,105.08,28031588.0,0.0,1.0,101.99169537557,102.62307253741,101.51573413048,102.06940333395,28031588.0
2016-04-26,103.91,105.3,103.91,104.35,56016165.0,0.0,1.0,100.93292444262,102.2831002195,100.93292444262,101.36031821372,56016165.0
2016-04-27,96.0,98.71,95.68,97.82,114602142.0,0.0,1.0,93.24955005766,95.881907147829,92.938718224134,95.017406110836,114602142.0
2016-04-28,97.61,97.88,94.25,94.83,82242690.0,0.0,1.0,94.813422720085,95.075687079622,91.549688468067,92.113071166332,82242690.0
2016-04-29,93.99,94.72,92.51,93.74,68531478.0,0.0,1.0,91.297137603327,92.006222723558,89.859540373272,91.054300233386,68531478.0
2016-05-02,93.965,94.08,92.4,93.64,48160104.0,0.0,1.0,91.272853866333,91.384559056507,89.752691930497,90.957165285409,48160104.0
2016-05-03,94.2,95.74,93.68,95.18,56831277.0,0.0,1.0,91.501120994079,92.99699919292,90.9960192646,92.453043484251,56831277.0
2016-05-04,95.2,95.9,93.82,94.19,41025475.0,0.0,1.0,92.472470473846,93.152415109683,91.132008191767,91.491407499281,41025475.0
2016-05-05,94.0,94.07,92.68,93.24,35890500.0,0.57,1.0,91.865033263783,91.933443394937,90.575013647738,91.122294696969,35890500.0
2016-05-06,93.37,93.45,91.85,92.72,43699886.0,0.0,1.0,91.249342083398,91.327525090431,89.763864949771,90.614105151255,43699886.0
2016-05-09,93.0,93.77,92.59,92.79,32936436.0,0.0,1.0,90.88774567587,91.640257118563,90.487057764826,90.682515282409,32936436.0
2016-05-10,93.33,93.57,92.11,93.42,33686836.0,0.0,1.0,91.210250579881,91.44479960098,90.017959722628,91.298206462794,33686836.0
2016-05-11,93.48,93.57,92.46,92.51,28719109.0,0.0,1.0,91.356843718068,91.44479960098,90.360010378398,90.408874757793,28719109.0
2016-05-12,92.72,92.78,89.47,90.34,76314690.0,0.0,1.0,90.614105151255,90.67274240653,87.437920490539,88.288160692023,76314690.0
2016-05-13,90.0,91.67,90.0,90.52,44392765.0,0.0,1.0,87.955882912133,89.587953183947,87.955882912133,88.464072457847,44392765.0
2016-05-16,92.39,94.39,91.65,93.88,61259756.0,0.0,1.0,90.291600247244,92.246175423069,89.568407432188,91.747758753233,61259756.0
2016-05-17,94.55,94.7,93.01,93.49,46916939.0,0.0,1.0,92.402541437135,92.549134575322,90.897518551749,91.366616593947,46916939.0
2016-05-18,94.16,95.21,93.89,94.56,42062391.0,0.0,1.0,92.021399277849,93.047551245157,91.757531629113,92.412314313014,42062391.0
2016-05-19,94.64,94.64,93.57,94.2,30442100.0,0.0,1.0,92.490497320047,92.490497320047,91.44479960098,92.060490781365,30442100.0
2016-05-20,94.64,95.43,94.52,95.22,32025968.0,0.0,1.0,92.490497320047,93.262554514498,92.373222809497,93.057324121036,32025968.0
2016-05-23,95.87,97.19,95.67,96.43,38018643.0,0.0,1.0,93.692561053179,94.982580669224,93.497103535597,94.23984210241,38018643.0
2016-05-24,97.22,98.09,96.84,97.9,35140174.0,0.0,1.0,95.011899296861,95.862139498345,94.640530013455,95.676454856642,35140174.0
2016-05-25,98.67,99.74,98.11,99.62,38642108.0,0.0,1.0,96.428966299335,97.474664018401,95.881685250104,97.357389507852,38642108.0
2016-05-26,99.68,100.73,98.64,100.41,56331159.0,0.0,1.0,97.416026763126,98.442178730435,96.399647671697,98.129446702303,56331159.0
2016-05-27,99.44,100.47,99.245,100.35,36341240.0,0.0,1.0,97.181477742027,98.188083957577,96.990906662384,98.070809447028,36341240.0
2016-05-31,99.6,100.4,98.82,99.86,42307212.0,0.0,1.0,97.337843756093,98.119673826423,96.575559437522,97.591938528951,42307212.0
2016-06-01,99.02,99.54,98.33,98.46,29173285.0,0.0,1.0,96.771016955104,97.279206500819,96.096688519444,96.223735905873,29173285.0
2016-06-02,97.6,97.84,96.63,97.72,40191600.0,0.0,1.0,95.383268580268,95.617817601367,94.435299619993,95.500543090818,40191600.0
2016-06-03,97.79,98.27,97.45,97.92,28504888.0,0.0,1.0,95.568953221972,96.03805126417,95.236675442081,95.6960006084,28504888.0
2016-06-06,97.99,101.89,97.55,98.63,23292504.0,0.0,1.0,95.764410739554,99.575832332413,95.334404200873,96.389874795818,23292504.0
2016-06-07,99.25,99.87,98.96,99.03,22409450.0,0.0,1.0,96.995793100324,97.60171140483,96.712379699829,96.780789830983,22409450.0
2016-06-08,99.02,99.56,98.68,98.94,20848131.0,0.0,1.0,96.771016955104,97.298752252577,96.438739175214,96.692833948071,20848131.0
2016-06-09,98.5,99.99,98.46,99.65,26601354.0,0.0,1.0,96.26282740939,97.718985915379,96.223735905873,97.386708135489,26601354.0
2016-06-10,98.53,99.3457,98.48,98.83,31712936.0,0.0,1.0,96.292146037027,97.089319522487,96.243281657631,96.585332313401,31712936.0
2016-06-13,98.69,99.12,97.1,97.34,38020494.0,0.0,1.0,96.448512051093,96.868745713895,94.894624786312,95.129173807411,38020494.0
2016-06-14,97.32,98.475,96.75,97.46,31931944.0,0.0,1.0,95.109628055653,96.238395219692,94.552574130543,95.24644831796,31931944.0
2016-06-15,97.82,98.41,97.03,97.14,29445227.0,0.0,1.0,95.598271849609,96.174871526477,94.826214655158,94.933716289828,29445227.0
2016-06-16,96.45,97.75,96.07,97.55,31326815.0,0.0,1.0,94.259387854169,95.529861718455,93.888018570762,95.334404200873,31326815.0
2016-06-17,96.62,96.65,95.3,95.33,61008219.0,0.0,1.0,94.425526744114,94.454845371751,93.135507128069,93.164825755707,61008219.0
2016-06-20,96.0,96.57,95.03,95.1,34411901.0,0.0,1.0,93.819608439608,94.376662364718,92.871639479333,92.940049610487,34411901.0
2016-06-21,94.94,96.35,94.676,95.91,35546358.0,0.0,1.0,92.783683596421,94.161659095377,92.525679673212,93.731652556696,35546358.0
2016-06-22,96.25,96.89,95.35,95.55,29219122.0,0.0,1.0,94.063930336586,94.68939439285,93.184371507465,93.379829025047,29219122.0
2016-06-23,95.94,96.29,95.25,96.1,32240187.0,0.0,1.0,93.760971184333,94.103021840103,93.086642748674,93.917337198399,32240187.0
2016-06-24,92.91,94.655,92.65,93.4,75311356.0,0.0,1.0,90.799789792958,92.505156633866,90.545695020101,91.278660711035,75311356.0
2016-06-27,93.0,93.05,91.5,92.04,46622188.0,0.0,1.0,90.88774567587,90.936610055266,89.421814294001,89.949549591474,46622188.0
2016-06-28,92.9,93.66,92.14,93.59,40444914.0,0.0,1.0,90.790016917079,91.532755483893,90.047278350266,91.464345352739,40444914.0
2016-06-29,93.97,94.55,93.63,94.4,36531006.0,0.0,1.0,91.835714636146,92.402541437135,91.503436856255,92.255948298948,36531006.0
2016-06-30,94.44,95.77,94.3,95.6,35836356.0,0.0,1.0,92.295039802464,93.594832294388,92.158219540157,93.428693404443,35836356.0
2016-07-01,95.49,96.465,95.33,95.89,26026540.0,0.0,1.0,93.321191769773,94.274047167987,93.164825755707,93.712106804938,26026540.0
2016-07-05,95.39,95.4,94.46,94.99,27705210.0,0.0,1.0,93.223463010981,93.233235886861,92.314585554223,92.832547975816,27705210.0
2016-07-06,94.6,95.66,94.37,95.53,30949090.0,0.0,1.0,92.45140581653,93.487330659718,92.226629671311,93.360283273289,30949090.0
2016-07-07,95.7,96.5,95.62,95.94,25139558.0,0.0,1.0,93.526422163234,94.308252233564,93.448239156201,93.760971184333,25139558.0
2016-07-08,96.49,96.89,96.05,96.68,28912103.0,0.0,1.0,94.298479357685,94.68939439285,93.868472819004,94.484163999389,28912103.0
2016-07-11,96.75,97.65,96.73,96.98,23794945.0,0.0,1.0,94.552574130543,95.432132959664,94.533028378784,94.777350275762,23794945.0
2016-07-12,97.17,97.7,97.12,97.42,24167463.0,0.0,1.0,94.963034917466,95.480997339059,94.91417053807,95.207356814444,24167463.0
2016-07-13,97.41,97.67,96.84,96.87,25892171.0,0.0,1.0,95.197583938565,95.451678711422,94.640530013455,94.669848641092,25892171.0
2016-07-14,97.39,98.99,97.32,98.79,38918997.0,0.0,1.0,95.178038186807,96.741698327467,95.109628055653,96.546240809884,38918997.0
2016-07-15,98.92,99.3,98.5,98.78,30136990.0,0.0,1.0,96.673288196313,97.04465747972,96.26282740939,96.536467934005,30136990.0
2016-07-18,98.7,100.13,98.6,99.83,36493867.0,0.0,1.0,96.458284926972,97.855806177687,96.360556168181,97.562619901313,36493867.0
2016-07-19,99.56,100.0,99.34,99.87,23779924.0,0.0,1.0,97.298752252577,97.728758791258,97.083748983236,97.60171140483,23779924.0
2016-07-20,100.0,100.46,99.735,99.96,26275968.0,0.0,1.0,97.728758791258,98.178311081698,97.469777580462,97.689667287742,26275968.0
2016-07-21,99.83,101.0,99.13,99.43,32702028.0,0.0,1.0,97.562619901313,98.706046379171,96.878518589774,97.171704866148,32702028.0
